"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"102","XM_022476325.1",2486.34451719765,-2.53511437612648,0.392598185921465,-6.45727480929726,1.06605211304281e-10,5.03134791390987e-09,951.057893120819,1288.73089969961,1191.58089226054,1998.17841811628,2643.97660986415,1385.70208272688,3483.25758776982,5296.21412441408,2892.11093161958,3279.28336596513,2939.69688361731
"103","XM_022453813.1",528.073295322844,-15.9603527458474,2.47890658623428,-6.43846477897854,1.20687957707569e-10,5.58645988850228e-09,0,0,0,28.5735572610316,24.4059379372075,0,231.042963138807,48.870944991957,262.752136735451,2462.73526236403,2750.4254461228
"104","XM_022462007.1",101.42009732306,3.17569779151926,0.493236009231451,6.43849543034695,1.20663592924703e-10,5.58645988850228e-09,209.424869394281,116.872761754135,172.760552561286,105.426573342427,126.097346008906,137.820166549967,52.8394220631352,30.7188797092301,45.9356882404635,63.8183888586027,53.9064220712221
"105","XM_022444503.1",112.91094850715,23.2000667946756,3.63175659074074,6.38811170710746,1.67946641338247e-10,7.69995363240308e-09,0,0,211.981867196821,139.911901071258,217.212847641147,272.82767663973,222.75442634459,177.331714685101,0,0,0
"106","XM_022461506.1",988.891230628746,4.32398033883496,0.677449368787973,6.38273579997721,1.73951875507766e-10,7.90004083673947e-09,1569.7258559186,1530.82447761889,1853.67403694136,1199.10410988536,618.283761075924,1974.48483506279,211.357688252541,140.329427762619,888.396210570564,432.819585976934,458.803547850624
"107","XM_022470459.1",29.692456065198,-8.49448981781396,1.33121060280117,-6.38102626281642,1.75905134470097e-10,7.914087077935e-09,0,0,0,28.5735572610316,39.0495006995321,19.6885952214238,68.3804285522927,52.3617267770968,36.7485505923708,48.2728838802252,33.5417737332049
"108","XM_022438721.1",152.463081754744,3.53793204657995,0.558084447157015,6.33942061027292,2.30630817801194e-10,1.02801551564347e-08,222.874172933364,154.439006603678,232.526365339244,261.10319566115,157.011534062702,300.954241241764,37.2984155739778,63.5322284895441,102.895941658638,63.0002043860566,81.4585933520689
"109","XM_022482685.1",123.017062053886,4.36350910056864,0.688531581813812,6.33741314969716,2.33654838545792e-10,1.03193980987105e-08,184.447591393129,182.613690240836,212.915708021477,143.853081383124,260.330004663547,104.068289027526,25.901677481929,17.4539089256989,62.4725360070303,108.818534848643,50.3126605998073
"110","XM_022484802.1",278.614484752984,-1.77575235618218,0.281337523706527,-6.31182194535318,2.757694027225e-10,1.20686718609647e-08,203.660882163246,208.701360275241,169.025189262663,201.985490983154,249.754098224091,188.447982833628,505.600744447255,455.896101139256,248.971430263312,342.819293996853,289.896758694128
"111","XM_022451414.1",137.017725466621,5.13938339629814,0.817684441486469,6.28528945341708,3.27243394180523e-10,1.41923396359012e-08,311.255310475904,323.487108426623,277.350724922713,198.044310671288,83.7937202510792,87.1923502663055,8.28853679421729,23.7373161389505,95.546231540164,61.3638354409642,37.1355352046197
"112","XM_022438523.1",551.250494616094,2.15730648735957,0.350030634938708,6.16319336659584,7.1292360392591e-10,3.06429841901726e-08,1195.06668590131,760.716458203252,878.744216000919,570.485850142665,448.255726780045,474.401389620974,240.367567032302,275.771761026043,501.617715585861,382.910333151616,335.417737332049
"113","XM_022438252.1",97.573215309817,13.1261405881452,2.13247533235379,6.15535400996023,7.49099739008797e-10,3.19129747220208e-08,228.638160164399,209.744867076617,245.600136884423,112.323638888193,103.318470600845,119.069123481944,0,0,0,29.4546410116628,25.1563302999036
"114","XM_022438501.1",33.6200075403524,11.4320798280845,1.87376245508867,6.10113613763467,1.05317157244142e-09,4.44734030678332e-08,74.9318340034585,42.7837788564243,52.2950861807135,64.0441800678293,44.7442195515472,68.4413071982828,0,0,11.9432789425205,10.6363981431005,0
"115","XM_022483457.1",648.022871671138,17.5042467386802,2.87051700200581,6.09794219175461,1.07442584565654e-09,4.4976400182527e-08,1489.03003468411,33.3922176440385,3621.43471801441,835.530226115681,666.282105685766,372.20820490025,0,0,96.4649453049733,13.9091360332852,0
"116","XM_022488553.1",1547.21243481423,-1.22921762283492,0.201708077432982,-6.09404263070886,1.10094320668578e-09,4.56891430774597e-08,1594.70313391976,1269.94777727484,1245.74366009057,1119.29520857006,1003.8975804838,1209.44227788746,1646.31062075141,1877.34244404818,2190.2136153053,2017.6429092989,1844.79755532627
"117","XM_022467038.1",1722.21237870903,2.21368746774611,0.363681209197472,6.08688986882499,1.15125102082118e-09,4.73685676430183e-08,2246.03369102674,1891.87783089506,2040.44220187248,2717.4438250319,1788.14171953274,2888.59818462889,1143.81807760199,737.253113021522,1172.27876389663,1338.54979708557,979.89896120577
"118","XM_022478706.1",133.144207573499,3.23509207668775,0.533029277872991,6.06925775183891,1.28502765208786e-09,5.24247721792453e-08,165.234300623011,155.482513405054,221.320275443377,122.176589667859,270.905911103004,196.885952214238,56.9836904602439,40.4930687076215,75.3345287143601,68.7274956938799,91.0419572758418
"119","XM_022447318.1",37.9796626850689,-9.12272664189818,1.50444365841371,-6.06385396414061,1.32897833620931e-09,5.37621992479968e-08,0,0,0,27.588262183065,19.524750349766,50.6278162836612,76.66896534651,52.3617267770968,89.1152351864991,69.5456801664261,32.3438532427333
"120","XM_022431697.1",404.065669035944,-1.01993760376772,0.168300709506284,-6.06020976833517,1.35944139624188e-09,5.45362573459035e-08,376.580499094304,387.141023310571,336.182696876016,322.19149049508,316.463661919124,322.51794076999,522.177818035689,623.453626825966,400.559201456842,438.546877284757,398.907523327043
"121","XM_022466190.1",155.07265355724,-1.31477490128779,0.21715069910572,-6.05466575379382,1.40709522432582e-09,5.59814579330952e-08,130.650377236799,117.916268555511,118.597784731261,115.279524122093,135.859721183789,127.507092862554,228.970828940253,222.01372153489,187.417608021091,156.273234256322,165.313027685081
"122","XM_022490161.1",339.941140263095,2.37471444937077,0.392593076765068,6.0487934961518,1.45934570590211e-09,5.75843461328914e-08,561.028090487433,441.403376982134,539.759996650936,506.441670074835,305.074224215094,354.394713985629,196.852748862661,133.34786419234,273.776701913162,217.637069697286,209.63608583253
"123","XM_022484544.1",596.390799897271,2.33987004044182,0.387138801136224,6.04400807559064,1.50331981778654e-09,5.88372488034504e-08,956.821880351854,679.322927695908,992.672796608902,668.030062861358,597.131948197011,833.483864373608,360.551350548452,221.315565177862,488.755722878531,381.273964206524,380.938715969969
"124","XM_022433219.1",68.6292286921278,2.21637938139052,0.368014219353605,6.02253735000635,1.71703729431008e-09,6.61265402784699e-08,115.279744620705,93.9156121238583,99.9209682381491,70.9412456135956,87.8613765739472,80.6294851924975,52.8394220631352,55.8525085622366,22.9678441202317,35.1819323194861,39.5313761855629
"125","XM_022481046.1",40.7174350813735,-7.87015229136108,1.3065998743371,-6.02338362794807,1.70807934280598e-09,6.61265402784699e-08,0,0,0,68.9706554576624,44.7442195515472,60.9408899710737,63.2000930559069,66.3248539176559,48.6918295348913,32.7273789018476,62.2918655045233
"126","XM_022446006.1",215.384111543074,2.08219753976432,0.34635427446721,6.01175643917582,1.83523913217223e-09,7.01177871609294e-08,501.466889100068,316.18256081699,371.668648212928,205.926671295021,169.214503031306,150.945896697583,119.147716416874,112.403173481501,155.262626252767,144.818651640675,122.187890028103
"127","XM_022487650.1",30.8341173644197,-8.07966997207832,1.3485152111207,-5.99153046658154,2.07875371013951e-09,7.87962233119025e-08,0,0,0,37.441212962731,44.7442195515472,26.2514602952317,71.4886298501242,48.870944991957,38.5859781219893,46.6365149351328,25.1563302999036
"128","XM_022438615.1",143.046316766021,4.54490700357916,0.759262310191626,5.98595102453077,2.15129098956338e-09,8.09087095606102e-08,368.895182786257,245.224098323408,275.483043273402,230.559048244186,92.7425641613887,120.006675635345,44.550885268918,20.2465343538108,67.984818595886,33.5455633743938,74.2710704092393
"129","XM_022438566.1",9.39572052711644,13.1825698216933,2.22988174505749,5.91177978424746,3.38430807750033e-09,1.26295031667338e-07,23.0559489241411,13.5655884178906,33.6182696876016,9.85295077966605,7.32178138116226,15.9383866078193,0,0,0,0,0
"130","XM_022461500.1",124.26262827469,2.41564770076222,0.409275972636479,5.90224655799135,3.58584724051419e-09,1.32786681660272e-07,238.244805549458,283.833849974327,300.696745539103,71.9265406915622,72.404282547049,88.1299024197066,72.5246969494013,80.2879810582151,44.0982607108449,39.2728546822171,75.4689908997109
"131","XM_022452412.1",336.946013905603,-1.76610799022134,0.299761331818457,-5.89171384950655,3.82210616590924e-09,1.40455107501428e-07,272.828728935669,216.005907884874,209.180344722854,239.426703945885,323.785443300287,221.262308202668,464.158060476168,587.149496260512,366.566792158899,410.728605218187,395.313761855629
"132","XM_022482527.1",156.93776137106,-1.40715175709103,0.239001091761683,-5.887637360645,3.91755539641759e-09,1.42872058169351e-07,121.043731851741,112.69873454863,95.2517641148711,131.044245369559,157.011534062702,124.694436402351,226.898694741698,203.861656252163,180.067897902617,183.273321850346,190.469357984985
"133","XM_022487888.1",186.251616816489,-2.34708836134335,0.39939831261263,-5.87656053424481,4.18878275961854e-09,1.51615039133862e-07,90.3024666195525,92.8721053224821,107.391694835394,156.66191739669,163.519784179291,119.069123481944,269.377445812062,392.363872649712,167.205905195287,219.273438642379,270.730030846582
"134","XM_022474205.1",537.385933992234,-1.71527149031705,0.29339065591715,-5.84637395814481,5.02403918908262e-09,1.80490482509282e-07,292.042019705787,281.746836371575,320.30740285687,529.103456868067,610.148448430189,398.459665195482,688.984621019312,921.566391276903,583.383240653886,673.365820905514,612.137370630989
"135","XM_022462000.1",69.6718956417566,12.8017126071113,2.1938787878989,5.83519594506479,5.3727389206234e-09,1.91587890102823e-07,107.594428312658,125.220816165144,127.002352153161,101.48539303056,60.2013135784453,205.323921594848,0,0,0,18.0000583960162,21.5625688284888
"136","XM_022447249.1",209.024016858356,1.72378211738106,0.295868936317997,5.826167960831,5.67145382865554e-09,2.00194790442452e-07,336.232588477057,205.570839871112,288.55681481858,239.426703945885,241.618785578355,259.701946492114,137.796924203863,129.8570824072,162.612336371241,150.545942948499,147.344220328007
"137","XM_022477771.1",219.532834854654,2.93525418822655,0.503870884349343,5.8254094042701,5.69727592243786e-09,2.00194790442452e-07,397.715118941433,245.224098323408,300.696745539103,293.617933234048,231.042879138898,342.206535991414,111.895246721933,50.2672577060129,155.262626252767,143.182282695583,143.750458856592
"138","XM_022488928.1",337.73252435033,16.3272080677814,2.80797980121131,5.81457461365575,6.07882675515736e-09,2.12054144922663e-07,799.27289603689,16.6961088220192,1854.60787776602,381.309195173076,323.785443300287,271.890124486329,0,0,56.0415396533654,11.4545826156466,0
"139","XM_022475218.1",97.0387036110996,3.6815410358886,0.635230695213293,5.7955968809921,6.80786134752273e-09,2.35777298755212e-07,190.211578624164,98.0896393293631,167.157507613352,133.014835525492,76.471938869917,176.259804839413,31.0820129783149,21.6428470678667,67.984818595886,54.0001751880485,51.5105810902789
"140","XM_022447158.1",56.2477513071217,8.59756706805224,1.48752737764077,5.77977064307083,7.48025309787555e-09,2.57213845808378e-07,57.6398723103527,73.0454760963342,80.3103109203815,63.0588849898627,72.404282547049,51.5653684370624,0,0,67.0661048310767,79.3638938369803,74.2710704092393
"141","XM_022446032.1",48.0339807753911,3.17309959400936,0.550875458916998,5.76010338207399,8.40624331886108e-09,2.87004647780122e-07,78.774492157482,50.0883264660577,60.6996536026139,89.6618520949611,55.3201259910038,81.5670373458986,25.901677481929,33.5115051373419,20.2117028258039,12.2727670881928,20.3646483380172
"142","XM_022444294.1",276.719725072797,-1.63907584855913,0.285280160724253,-5.74549539090954,9.16522539338366e-09,3.09028832155475e-07,165.234300623011,138.786404583035,167.157507613352,249.279654725551,310.768943067109,241.888455577493,378.164491236164,490.803918990654,277.451556972399,278.182720665704,346.199021746293
"143","XM_022487501.1",212.506866356149,-2.71062081108178,0.471803854323767,-5.74522820498551,9.17970980436913e-09,3.09028832155475e-07,51.8758850793174,121.04678895964,114.862421432639,149.764851850924,190.366315910219,133.132405782961,426.859644902191,488.011293562542,181.905325432235,241.364419401126,238.386177603849
"144","XM_022433002.1",2628.32265568163,2.17034847461388,0.378167143467901,5.73912491368541,9.51670088796622e-09,3.1814859774076e-07,3348.87658123149,2393.80460235701,2457.86905049354,4702.81340713461,2807.49639404344,5263.41778919397,1852.48797350757,1621.11906101892,1705.132747486,1407.27729277945,1351.25431325197
"145","XM_022445339.1",346.640743471957,3.65156855021701,0.636814998482695,5.7341120402588,9.80245206092238e-09,3.25441408422623e-07,666.701189723079,387.141023310571,635.011760765807,410.868047512074,325.412505829434,527.841862364838,118.111649317596,45.3801632068172,313.281393799961,198.818826828724,184.479755532627
"146","XR_002638655.1",1739.66272097081,1.7473200399856,0.304830220396174,5.73210896778766,9.91895121638272e-09,3.2705363805251e-07,1877.13850824049,2265.45326578774,2244.0195016474,1945.95777898405,2360.05419852797,1830.10180343901,967.686670724869,568.997430977785,1748.31229443204,1683.82364450006,1644.74483341751
"147","XM_022450970.1",26.8767113727214,-8.56997230619423,1.49556207479647,-5.73026853957937,1.00271764963405e-08,3.283729772339e-07,0,0,0,16.7500163254323,32.5412505829434,18.7510430680227,18.6492077869889,59.3432903473763,44.0982607108449,54.0001751880485,51.5105810902789
"148","XM_022481998.1",1671.94270301868,1.05096805292332,0.183637972456021,5.72304321849891,1.04632633975157e-08,3.40338851321896e-07,1898.27312808761,1971.18434779965,1835.93106127291,1759.73700924836,1807.66646988251,2103.86703223214,1205.98210355862,932.038736632323,1551.70754876286,1750.91477124884,1574.06752447969
"149","XM_022482687.1",169.692552850522,3.70633747475551,0.650086179327227,5.70130175447075,1.18895952683832e-08,3.84137661892594e-07,234.402147395434,179.483169836707,306.299790487036,240.411999023852,371.783787910128,123.75688424895,38.334482673255,43.9838504927613,103.814655423447,130.90951560739,93.437798256785
"150","XM_022473452.1",689.762194622977,2.15593052740313,0.378305082494836,5.69892033483997,1.20568546445624e-08,3.86944655059489e-07,1275.76250713581,646.974216853246,988.937433310279,788.236062373284,799.701233075834,875.673711276659,328.43327047086,386.08046543646,578.78967182984,433.63777044948,485.157798640999
"151","XM_022461422.1",48.4808704905704,8.50622625711677,1.49373526846667,5.69460093544452,1.23660812725501e-08,3.94240498318253e-07,44.1905687712704,61.566901281196,64.4350169012363,58.1324096000297,66.7095636950339,55.3155770506669,0,0,72.5783874199323,56.454728605687,53.9064220712221
"152","XM_022435197.1",340.680892769246,-1.02209311307262,0.179907905198595,-5.68120179012901,1.33751558947574e-08,4.23605266298436e-07,244.008792780493,274.442288761941,260.541590078912,286.720867688282,318.904255712845,345.019192451617,536.68275742557,552.241678409114,296.744546033394,287.182749863712,345.001101255821
"153","XM_022434108.1",46.7109983516066,9.48556556255117,1.67201694539168,5.67312764903177,1.40213669653328e-08,4.41169023340601e-07,82.6171503115055,24.0006564316527,82.1779925696927,84.7353767051281,54.5065947264302,69.3788593516839,0,0,26.6426991794688,46.6365149351328,43.1251376569777
