"","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"XM_022484987.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484988.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484989.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484990.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484991.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484992.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484993.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484994.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484995.1",231,403,474,561,439,474,543,971,580,567,465
"XM_022484996.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484997.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484998.1",0,46,60,103,95,0,0,118,45,129,0
"XM_022484999.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485000.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485001.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485002.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485003.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485005.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485006.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485007.1",0,165,0,67,70,104,53,171,0,106,0
"XM_022485008.1",0,0,30,35,40,0,44,0,33,0,0
"XM_022485009.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485010.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485011.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485012.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485013.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485014.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485015.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485016.1",83,245,180,223,272,282,335,639,218,242,203
"XM_022485017.1",0,59,0,0,58,0,0,147,0,63,0
"XM_022485018.1",0,72,33,55,53,57,66,78,0,26,0
"XM_022485019.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485020.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485021.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485022.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485023.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485024.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485025.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485026.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485027.1",235,408,516,495,552,678,308,563,649,638,401
"XM_022485028.1",666,1076,1333,1136,1690,1265,1827,2411,1224,1429,1064
"XM_022485029.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485030.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485031.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485032.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485033.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485034.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485035.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485036.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485037.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485038.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485039.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485040.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485041.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485042.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485043.1",0,0,0,0,0,0,0,83,0,0,0
"XM_022485044.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485045.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485046.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485047.1",19,40,69,64,67,42,50,89,82,88,59
"XM_022485048.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485049.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485050.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485051.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485052.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485054.1",74,0,124,94,105,92,42,72,63,55,51
"XM_022485055.1",99,206,248,234,334,238,333,654,272,376,208
"XM_022485056.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485057.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485058.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485059.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485060.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485061.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485062.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485063.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485064.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485065.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485066.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485067.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485068.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485069.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485070.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485071.1",0,0,0,0,0,0,0,32,0,33,0
"XM_022485072.1",0,138,81,0,68,185,174,230,271,248,78
"XM_022485073.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485074.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485075.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485076.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485077.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485078.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485079.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485080.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485081.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485082.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485083.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485084.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485085.1",0,69,59,107,0,126,0,0,143,249,59
"XM_022485086.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485087.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485088.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485089.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485090.1",0,0,0,0,0,0,0,28,0,0,0
"XM_022485091.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485092.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485093.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485094.1",0,0,0,0,0,0,0,24,0,0,0
"XM_022485095.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485096.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485097.1",0,0,0,0,0,0,0,175,0,0,0
"XM_022485098.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485099.1",0,64,57,0,0,0,148,261,139,172,0
"XM_022485100.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485101.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485102.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485103.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485104.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485105.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485106.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485107.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485108.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485109.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485110.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485111.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485112.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485113.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485114.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485116.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485117.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485118.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485119.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485120.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485121.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485122.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485123.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485124.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485125.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485126.1",0,0,55,53,79,21,84,120,71,64,51
"XM_022485127.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485128.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485129.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485130.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485131.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485132.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485133.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485134.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485135.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485136.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485137.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485138.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485139.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485141.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485142.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485143.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485144.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485145.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485146.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485147.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485148.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485149.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485150.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485151.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485152.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485153.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485154.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485155.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485156.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485157.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485158.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485159.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485160.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485161.1",0,111,0,86,51,96,126,170,124,147,0
"XM_022485162.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485163.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485164.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485165.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485166.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485167.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485168.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485169.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485170.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485171.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485172.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485173.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485174.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485175.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485176.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485177.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485178.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485179.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485180.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485181.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485182.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485183.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485184.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485185.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485186.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485187.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485188.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485189.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485190.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485191.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485192.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485193.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485194.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485195.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485196.1",66,88,109,94,0,195,142,213,138,97,68
"XM_022485197.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485198.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485199.1",0,98,98,74,132,0,0,0,0,86,0
"XM_022485200.1",0,0,0,0,0,0,0,69,0,62,0
"XM_022485201.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485202.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485203.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485204.1",25,0,43,43,0,35,0,0,13,0,0
"XM_022485205.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485206.1",0,0,13,0,0,17,0,0,0,0,0
"XM_022485207.1",0,0,12,0,0,0,0,0,0,0,0
"XM_022485208.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485209.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485211.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485212.1",0,0,0,0,0,0,0,234,0,0,0
"XM_022485213.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485214.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485215.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485216.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485217.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485218.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485219.1",0,0,64,39,0,0,0,0,0,35,0
"XM_022485220.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485221.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485222.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485223.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485224.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485225.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485226.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485227.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485228.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485229.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485230.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485231.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485232.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485233.1",78,181,158,183,248,181,280,506,222,260,166
"XM_022485234.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485235.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485236.1",0,0,0,0,0,0,0,167,0,0,0
"XM_022485237.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485238.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485239.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485240.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485241.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485242.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485243.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485244.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485245.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485246.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485247.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485248.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485249.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485250.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485251.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485252.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485253.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485254.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485255.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485256.1",0,111,92,111,106,90,100,194,108,147,82
"XM_022485257.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485258.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485259.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485260.1",0,0,0,0,28,0,0,79,0,28,0
"XM_022485261.1",0,0,0,0,0,0,0,40,0,0,0
"XM_022485263.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485264.1",0,78,175,90,183,163,152,221,136,168,0
"XM_022485265.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485266.1",0,0,0,0,24,0,0,51,21,22,0
"XM_022485267.1",0,0,0,0,0,0,0,93,0,0,0
"XM_022485268.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485269.1",0,81,80,122,153,45,116,207,115,142,51
"XM_022485270.1",0,0,0,0,0,0,0,105,0,0,0
"XM_022485271.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485272.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485273.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485274.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485275.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485276.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485277.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485278.1",0,0,0,0,0,0,0,50,0,0,0
"XM_022485279.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485280.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485281.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485283.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485284.1",0,0,0,0,0,0,0,43,0,0,0
"XM_022485285.1",0,0,0,0,0,0,0,0,0,81,0
"XM_022485286.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485287.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485288.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485289.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485290.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485291.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485292.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485293.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485294.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485295.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485296.1",106,125,182,195,256,180,146,241,149,182,112
"XM_022485297.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485298.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485299.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485300.1",0,22,0,0,62,21,65,72,65,73,48
"XM_022485301.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485302.1",0,0,0,43,83,0,84,116,97,108,0
"XM_022485303.1",0,0,0,0,0,0,0,121,0,0,0
"XM_022485304.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485305.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485306.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485307.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485308.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485309.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485310.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485311.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485312.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485313.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485314.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485315.1",1133,2145,2814,2283,2299,2368,1678,2259,2891,2537,1805
"XM_022485316.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485317.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485318.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485319.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485320.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485321.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485322.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485323.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485324.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485325.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485326.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485327.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485328.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485329.1",0,0,0,0,0,0,0,43,43,0,0
"XM_022485330.1",35,94,84,94,118,83,121,214,92,147,77
"XM_022485332.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485333.1",0,162,131,62,75,76,61,163,0,154,0
"XM_022485334.1",0,0,0,0,0,83,0,0,138,0,0
"XM_022485335.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485336.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485337.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485338.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485339.1",0,101,100,42,89,78,73,133,58,89,47
"XM_022485340.1",0,24,0,0,26,0,32,0,0,59,0
"XM_022485341.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485342.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485343.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485344.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485345.1",33,90,98,99,188,105,154,429,130,206,124
"XM_022485346.1",0,119,0,64,174,0,194,304,147,229,0
"XM_022485347.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485348.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485349.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485350.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485351.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485352.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485353.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485354.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485355.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485356.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485357.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485358.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485359.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485360.1",0,0,0,0,0,0,0,88,0,26,0
"XM_022485361.1",888,2192,1834,1796,2222,2023,1719,2913,1225,1749,1305
"XM_022485362.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485363.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485364.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485365.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485366.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485367.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485368.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485369.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485370.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485371.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485372.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485373.1",688,1615,1389,1268,1710,1314,1252,2095,935,1370,1030
"XM_022485374.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485375.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485376.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485377.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485378.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485379.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485380.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485381.1",0,0,0,0,0,0,0,104,0,0,0
"XM_022485382.1",0,56,131,54,146,143,57,178,128,161,107
"XM_022485383.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485384.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485385.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485386.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485387.1",0,0,0,37,76,0,0,0,0,0,0
"XM_022485388.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485389.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485390.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485391.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485392.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485393.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485394.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485395.1",0,66,126,117,157,58,128,188,69,148,0
"XM_022485396.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485397.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485398.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485399.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485400.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485401.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485402.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485403.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485404.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485405.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485406.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485407.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485408.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485409.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485410.1",0,0,0,0,0,0,21,51,0,0,0
"XM_022485411.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485412.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485413.1",0,0,0,0,0,0,0,47,0,0,0
"XM_022485414.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485415.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485416.1",0,0,0,0,0,0,84,161,47,98,0
"XM_022485417.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485418.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485419.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485420.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485421.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485422.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485423.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485424.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485425.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485426.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485427.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022485428.1",0,0,0,0,0,0,0,0,0,0,0
