"","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","C6.larva","C7.larva","C8.larva"
"XR_002638020.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638021.1",47,47,61,71,56,50,77,69,50,50,52,50
"XR_002638022.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638023.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638024.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638025.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638026.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638027.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638028.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638029.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638030.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638031.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638032.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638033.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638034.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638035.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638036.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638037.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638038.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638039.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638040.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638041.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638042.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638043.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638044.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638045.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638046.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638047.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638048.1",0,13,36,0,34,62,37,55,12,0,31,25
"XR_002638049.1",38,33,40,27,31,64,43,48,33,53,41,37
"XR_002638050.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638051.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638052.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638053.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638054.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638055.1",429,449,573,495,579,653,535,683,412,441,465,583
"XR_002638056.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638057.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638058.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638059.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638060.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638061.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638062.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638063.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638064.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638065.1",60,60,71,44,76,81,51,61,35,23,49,70
"XR_002638066.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638067.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638068.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638069.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638070.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638071.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638072.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638073.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638074.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638075.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638076.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638077.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638078.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638079.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638080.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638081.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638082.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638083.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638084.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638085.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638086.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638087.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638088.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638089.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638090.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638091.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638092.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638093.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638094.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638095.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638096.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638097.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638098.1",84,98,99,60,97,119,103,162,95,43,113,105
"XR_002638099.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638100.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638101.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638102.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638103.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638104.1",365,387,384,336,454,478,549,583,380,441,422,399
"XR_002638105.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638106.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638107.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638108.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638109.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638110.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638111.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638112.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638113.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638114.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638115.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638116.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638117.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638118.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638119.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638120.1",0,0,22,0,0,13,10,10,0,0,0,0
"XR_002638121.1",47,47,145,97,149,110,55,164,43,0,116,134
"XR_002638122.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638123.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638124.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638125.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638126.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638127.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638128.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638129.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638130.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638131.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638132.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638133.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638134.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638135.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638136.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638137.1",4,8,22,8,9,22,2,9,2,6,5,6
"XR_002638138.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638139.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638140.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638141.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638142.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638143.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638144.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638145.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638146.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638147.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638148.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638149.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638150.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638151.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638152.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638153.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638154.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638155.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638156.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638157.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638158.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638159.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638160.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638161.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638162.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638163.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638164.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638165.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638166.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638167.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638168.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638169.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638170.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638171.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638172.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638173.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638174.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638175.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638176.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638177.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638178.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638179.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638180.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638181.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638182.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638183.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638184.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638185.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638186.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638187.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638188.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638189.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638190.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638191.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638192.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638193.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638194.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638195.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638196.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638197.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638198.1",0,0,0,0,0,42,0,0,0,0,0,39
"XR_002638199.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638200.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638201.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638202.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638203.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638204.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638205.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638206.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638207.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638208.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638209.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638210.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638211.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638212.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638213.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638214.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638215.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638216.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638217.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638218.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638219.1",392,401,421,180,260,449,284,541,311,471,548,600
"XR_002638220.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638221.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638222.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638223.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638224.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638225.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638226.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638227.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638228.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638229.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638230.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638231.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638232.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638233.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638234.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638235.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638236.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638237.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638238.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638239.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638240.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638241.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638242.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638243.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638244.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638245.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638246.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638247.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638248.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638249.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638250.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638251.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638252.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638253.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638254.1",0,0,0,0,0,12,0,0,0,0,0,0
"XR_002638255.1",0,0,0,0,0,11,0,0,0,0,0,0
"XR_002638256.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638257.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638258.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638259.1",34,44,48,13,37,64,37,64,43,46,49,41
"XR_002638260.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638261.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638262.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638263.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638264.1",46,32,54,46,56,43,57,64,34,44,57,39
"XR_002638265.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638266.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638267.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638268.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638269.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638270.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638271.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638272.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638273.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638274.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638275.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638276.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638277.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638278.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638279.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638280.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638281.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638282.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638283.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638284.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638285.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638286.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638287.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638288.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638289.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638290.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638291.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638292.1",62,52,68,68,65,83,82,65,43,48,62,57
"XR_002638293.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638294.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638295.1",30,0,0,29,0,71,0,29,0,0,0,0
"XR_002638296.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638297.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638298.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638299.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638300.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638301.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638302.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638303.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638304.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638305.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638306.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638307.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638308.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638309.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638310.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638311.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638312.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638313.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638314.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638315.1",86,99,144,85,159,85,103,150,84,62,94,115
"XR_002638316.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638317.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638318.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638319.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638320.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638321.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638322.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638323.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638324.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638325.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638326.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638327.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638328.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638329.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638330.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638331.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638332.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638333.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638334.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638335.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638336.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638337.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638338.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638339.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638340.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638341.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638342.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638343.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638344.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638345.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638346.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638347.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638348.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638349.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638350.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638351.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638352.1",25,17,23,18,9,7,33,24,26,17,22,35
"XR_002638353.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638354.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638355.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638356.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638357.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638358.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638359.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638360.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638361.1",0,0,0,3,0,0,0,0,0,0,0,0
"XR_002638362.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638363.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638364.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638365.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638366.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638367.1",9,28,33,0,16,46,19,49,29,39,36,22
"XR_002638368.1",190,201,246,104,142,163,192,403,216,228,269,181
"XR_002638369.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638370.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638371.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638372.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638373.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638374.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638375.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638376.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638377.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638378.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638379.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638380.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638381.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638382.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638383.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638384.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638385.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638386.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638387.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638388.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638389.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638390.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638391.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638392.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638393.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638394.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638395.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638396.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638397.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638398.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638399.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638400.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638401.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638402.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638403.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638404.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638405.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638406.1",0,0,0,0,0,0,0,310,0,0,198,0
"XR_002638407.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638408.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638409.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638410.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638411.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638412.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638413.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638414.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638415.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638416.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638417.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638418.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638419.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638420.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638421.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638422.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638423.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638424.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638425.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638426.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638427.1",179,0,0,149,0,0,0,155,0,0,181,307
"XR_002638428.1",0,0,0,0,0,0,0,0,0,0,0,0
