Date & time of file creation	5/7/2021 2:51 PM																																													
Raw data file path	C:\Users\user\Documents\Oysters larvael 2021\april 30 2021\may 7 2021 high temp low salinity 7-8 and 19-20-21_raw.txt																																													
Data file path	C:\Users\user\Documents\Oysters larvael 2021\april 30 2021\may 7 2021 high temp low salinity 7-8 and 19-20-21.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
5/7/2021/2:57:47 PM	M1   	1014.0	17.1	23.1300	27.87	99.52	25.8050	27.87	99.23	NaN	27.87	NaN	25.1900	27.87	100.41	24.8550	27.98	102.42	25.5150	27.98	102.14	24.4575	27.98	106.65	25.1175	27.98	100.99	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:48 PM	M1   	1014.0	17.1	23.1250	27.87	99.57	25.7925	27.87	99.36	NaN	27.87	NaN	25.1925	27.87	100.39	24.8475	27.98	102.50	25.5000	27.98	102.29	24.4850	27.98	106.36	25.1150	27.98	101.02	NaN	NaN	NaN	NaN	27.8675	27.87	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:49 PM	M1   	1014.0	17.1	23.1175	27.86	99.66	25.7975	27.86	99.32	NaN	27.86	NaN	25.2025	27.86	100.30	24.8625	27.98	102.34	25.5025	27.98	102.26	24.5075	27.98	106.12	25.1275	27.98	100.89	NaN	NaN	NaN	NaN	27.8600	27.86	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:50 PM	M1   	1014.0	17.1	23.1450	27.86	99.37	25.7900	27.86	99.39	NaN	27.86	NaN	25.2075	27.86	100.24	24.8450	27.98	102.52	25.5125	27.98	102.16	24.5575	27.98	105.58	25.1200	27.98	100.97	NaN	NaN	NaN	NaN	27.8625	27.86	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:51 PM	M1   	1014.0	17.1	23.1500	27.87	99.31	25.7900	27.87	99.38	NaN	27.87	NaN	25.2000	27.87	100.31	24.8600	27.98	102.37	25.5175	27.98	102.11	24.6250	27.98	104.87	25.1225	27.98	100.94	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:52 PM	M1   	1014.0	17.1	23.1325	27.87	99.49	25.7900	27.87	99.38	NaN	27.87	NaN	25.1975	27.87	100.33	24.8575	27.98	102.39	25.5150	27.98	102.14	24.5900	27.98	105.24	25.1325	27.98	100.84	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:53 PM	M1   	1014.0	17.1	23.1600	27.87	99.20	25.7900	27.87	99.37	NaN	27.87	NaN	25.1875	27.87	100.43	24.8500	27.98	102.47	25.5200	27.98	102.09	24.6125	27.98	105.00	25.1300	27.98	100.87	NaN	NaN	NaN	NaN	27.8725	27.87	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:54 PM	M1   	1014.0	17.1	23.1275	27.88	99.53	25.7975	27.88	99.29	NaN	27.88	NaN	25.1875	27.88	100.42	24.8525	27.98	102.44	25.4950	27.98	102.34	24.6050	27.98	105.08	25.1025	27.98	101.14	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:55 PM	M1   	1014.0	17.1	23.1200	27.88	99.60	25.8125	27.88	99.14	NaN	27.88	NaN	25.2025	27.88	100.26	24.8575	27.98	102.39	25.5100	27.98	102.19	24.6125	27.98	105.00	25.1150	27.98	101.02	NaN	NaN	NaN	NaN	27.8825	27.88	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:56 PM	M1   	1014.0	17.1	23.1175	27.89	99.62	25.7925	27.89	99.32	NaN	27.89	NaN	25.1825	27.89	100.45	24.8475	27.98	102.50	25.5075	27.98	102.21	24.5100	27.98	106.09	25.1300	27.98	100.87	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:57 PM	M1   	1014.0	17.1	23.1100	27.89	99.70	25.7950	27.89	99.30	NaN	27.89	NaN	25.1925	27.89	100.35	24.8375	27.98	102.60	25.4975	27.98	102.31	24.5300	27.98	105.88	25.1275	27.98	100.89	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:58 PM	M1   	1014.0	17.1	23.1225	27.89	99.57	25.7800	27.89	99.44	NaN	27.89	NaN	25.2025	27.89	100.25	24.8350	27.98	102.62	25.4900	27.98	102.39	24.5375	27.98	105.80	25.1225	27.98	100.94	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:57:59 PM	M1   	1014.0	17.1	23.1475	27.89	99.31	25.7900	27.89	99.34	NaN	27.89	NaN	25.2050	27.89	100.23	24.8475	27.98	102.50	25.4900	27.98	102.39	24.6700	27.98	104.40	25.1250	27.98	100.92	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:00 PM	M1   	1014.0	17.1	23.1100	27.89	99.70	25.8125	27.89	99.13	NaN	27.89	NaN	25.1875	27.89	100.40	24.8475	27.98	102.50	25.4900	27.98	102.39	24.7100	27.98	103.98	25.1100	27.98	101.07	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:01 PM	M1   	1014.0	17.1	23.1175	27.89	99.62	25.7925	27.89	99.32	NaN	27.89	NaN	25.1825	27.89	100.45	24.8625	27.98	102.34	25.4925	27.98	102.36	24.6725	27.98	104.37	25.1125	27.98	101.04	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:02 PM	M1   	1014.0	17.1	23.1350	27.89	99.44	25.8000	27.89	99.25	NaN	27.89	NaN	25.1900	27.89	100.38	24.8450	27.98	102.52	25.4975	27.98	102.31	24.7250	27.98	103.82	25.1175	27.98	100.99	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:03 PM	M1   	1014.0	17.1	23.1150	27.89	99.65	25.8025	27.89	99.22	NaN	27.89	NaN	25.1900	27.89	100.38	24.8550	27.98	102.42	25.4925	27.98	102.36	24.6450	27.98	104.66	25.1225	27.98	100.94	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:04 PM	M1   	1014.0	17.1	23.1050	27.89	99.75	25.8050	27.89	99.20	NaN	27.89	NaN	25.1925	27.89	100.35	24.8375	27.98	102.60	25.5000	27.98	102.29	24.5575	27.98	105.58	25.1500	27.98	100.67	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:05 PM	M1   	1014.0	17.1	23.1200	27.89	99.59	25.7925	27.89	99.32	NaN	27.89	NaN	25.2025	27.89	100.25	24.8350	27.98	102.62	25.4975	27.98	102.31	24.5875	27.98	105.26	25.1175	27.98	100.99	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9825	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:06 PM	M1   	1014.0	17.1	23.1200	27.89	99.59	25.7975	27.89	99.27	NaN	27.89	NaN	25.2025	27.89	100.25	24.8525	27.99	102.43	25.4900	27.99	102.37	24.5350	27.99	105.81	25.1175	27.99	100.98	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:07 PM	M1   	1014.0	17.1	23.1225	27.89	99.57	25.7875	27.89	99.37	NaN	27.89	NaN	25.1850	27.89	100.43	24.8550	27.99	102.40	25.4925	27.99	102.35	24.5850	27.99	105.28	25.1375	27.99	100.78	NaN	NaN	NaN	NaN	27.8875	27.89	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:08 PM	M1   	1014.0	17.1	23.1250	27.88	99.55	25.7850	27.88	99.40	NaN	27.88	NaN	25.1950	27.88	100.34	24.8425	27.99	102.53	25.4900	27.99	102.37	24.6075	27.99	105.04	25.1300	27.99	100.85	NaN	NaN	NaN	NaN	27.8825	27.88	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:09 PM	M1   	1014.0	17.1	23.1050	27.89	99.75	25.8050	27.89	99.20	NaN	27.89	NaN	25.1800	27.89	100.48	24.8475	27.99	102.48	25.4650	27.99	102.63	24.6225	27.99	104.88	25.1325	27.99	100.83	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:10 PM	M1   	1014.0	17.1	23.1000	27.89	99.81	25.8175	27.89	99.08	NaN	27.89	NaN	25.1825	27.89	100.45	24.8400	27.99	102.56	25.4800	27.99	102.47	24.5850	27.99	105.28	25.1475	27.99	100.68	NaN	NaN	NaN	NaN	27.8875	27.89	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:11 PM	M1   	1014.0	17.1	23.1275	27.88	99.53	25.8075	27.88	99.19	NaN	27.88	NaN	25.1900	27.88	100.39	24.8425	27.99	102.53	25.4875	27.99	102.40	24.5450	27.99	105.70	25.1600	27.99	100.55	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:12 PM	M1   	1014.0	17.1	23.1125	27.88	99.69	25.7975	27.88	99.29	NaN	27.88	NaN	25.1900	27.88	100.39	24.8500	27.99	102.45	25.5100	27.99	102.17	24.5500	27.99	105.65	25.1300	27.99	100.85	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:13 PM	M1   	1014.0	17.1	23.1000	27.88	99.82	25.7900	27.88	99.36	NaN	27.88	NaN	25.1900	27.88	100.40	24.8500	27.99	102.45	25.5050	27.99	102.22	24.5650	27.99	105.49	25.1300	27.99	100.85	NaN	NaN	NaN	NaN	27.8775	27.88	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:14 PM	M1   	1014.0	17.1	23.1250	27.87	99.57	25.7925	27.87	99.35	NaN	27.87	NaN	25.2000	27.87	100.31	24.8475	27.99	102.48	25.4975	27.99	102.30	24.7000	27.99	104.07	25.1300	27.99	100.85	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:15 PM	M1   	1014.0	17.1	23.1175	27.87	99.65	25.7975	27.87	99.30	NaN	27.87	NaN	25.2200	27.87	100.11	24.8375	27.99	102.58	25.5125	27.99	102.15	24.6800	27.99	104.28	25.1325	27.99	100.83	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:16 PM	M1   	1014.0	17.1	23.1325	27.87	99.49	25.8000	27.87	99.28	NaN	27.87	NaN	25.1875	27.87	100.43	24.8375	27.99	102.58	25.4925	27.99	102.35	24.5900	27.99	105.22	25.1375	27.99	100.78	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:17 PM	M1   	1014.0	17.1	23.1100	27.87	99.72	25.8250	27.87	99.04	NaN	27.87	NaN	25.1775	27.87	100.53	24.8550	27.99	102.40	25.5000	27.99	102.27	24.5075	27.99	106.10	25.1325	27.99	100.83	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:18 PM	M1   	1014.0	17.1	23.1050	27.87	99.78	25.8025	27.87	99.25	NaN	27.87	NaN	25.1775	27.87	100.53	24.8500	27.99	102.45	25.5000	27.99	102.27	24.5025	27.99	106.15	25.1375	27.99	100.78	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:19 PM	M1   	1014.0	17.1	23.0925	27.87	99.91	25.7850	27.87	99.42	NaN	27.87	NaN	25.2025	27.87	100.28	24.8725	27.99	102.22	25.5025	27.99	102.25	24.4325	27.99	106.91	25.1250	27.99	100.90	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:20 PM	M1   	1014.0	17.1	23.0950	27.87	99.88	25.8000	27.87	99.27	NaN	27.87	NaN	25.2100	27.87	100.20	24.8450	27.99	102.51	25.5100	27.99	102.17	24.4925	27.99	106.26	25.1125	27.99	101.03	NaN	NaN	NaN	NaN	27.8725	27.87	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:21 PM	M1   	1014.0	17.1	23.0875	27.88	99.95	25.8000	27.88	99.26	NaN	27.88	NaN	25.2075	27.88	100.22	24.8300	27.99	102.66	25.5100	27.99	102.17	24.5675	27.99	105.46	25.1250	27.99	100.90	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:22 PM	M1   	1014.0	17.1	23.1125	27.88	99.69	25.8050	27.88	99.21	NaN	27.88	NaN	25.2050	27.88	100.24	24.8350	27.99	102.61	25.5025	27.99	102.25	24.5875	27.99	105.25	25.1325	27.99	100.83	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:23 PM	M1   	1014.0	17.1	23.1150	27.88	99.66	25.8175	27.88	99.09	NaN	27.88	NaN	25.2100	27.88	100.19	24.8450	27.99	102.51	25.4875	27.99	102.40	24.5775	27.99	105.36	25.1150	27.99	101.00	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:24 PM	M1   	1014.0	17.1	23.1000	27.88	99.82	25.8050	27.88	99.22	NaN	27.88	NaN	25.1800	27.88	100.49	24.8300	27.99	102.66	25.5100	27.99	102.17	24.5700	27.99	105.43	25.1250	27.99	100.90	NaN	NaN	NaN	NaN	27.8775	27.88	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:25 PM	M1   	1014.0	17.1	23.1000	27.87	99.83	25.7950	27.87	99.33	NaN	27.87	NaN	25.1850	27.87	100.46	24.8350	27.99	102.61	25.5050	27.99	102.22	24.5700	27.99	105.43	25.1150	27.99	101.00	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:26 PM	M1   	1014.0	17.1	23.1050	27.87	99.78	25.8025	27.87	99.25	NaN	27.87	NaN	25.2025	27.87	100.28	24.8500	27.99	102.45	25.4900	27.99	102.37	24.5500	27.99	105.65	25.1300	27.99	100.85	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:27 PM	M1   	1014.0	17.1	23.1150	27.87	99.67	25.7875	27.87	99.40	NaN	27.87	NaN	25.2075	27.87	100.23	24.8450	27.99	102.51	25.4900	27.99	102.37	24.4900	27.99	106.29	25.1275	27.99	100.88	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:28 PM	M1   	1014.0	17.1	23.1000	27.87	99.83	25.8050	27.87	99.23	NaN	27.87	NaN	25.2075	27.87	100.23	24.8300	27.99	102.66	25.4950	27.99	102.32	24.5325	27.99	105.83	25.1225	27.99	100.93	NaN	NaN	NaN	NaN	27.8725	27.87	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:29 PM	M1   	1014.0	17.1	23.1025	27.88	99.79	25.7975	27.88	99.29	NaN	27.88	NaN	25.2200	27.88	100.09	24.8325	27.99	102.63	25.5050	27.99	102.22	24.6525	27.99	104.56	25.1325	27.99	100.83	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:30 PM	M1   	1014.0	17.1	23.0975	27.88	99.84	25.8175	27.88	99.09	NaN	27.88	NaN	25.1850	27.88	100.44	24.8325	27.99	102.63	25.4975	27.99	102.30	24.6225	27.99	104.88	25.1250	27.99	100.90	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:31 PM	M1   	1014.0	17.1	23.0650	27.88	100.18	25.8075	27.88	99.19	NaN	27.88	NaN	25.1750	27.88	100.54	24.8150	27.99	102.81	25.5100	27.99	102.17	24.5900	27.99	105.22	25.0875	27.99	101.28	NaN	NaN	NaN	NaN	27.8825	27.88	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:32 PM	M1   	1014.0	17.1	23.0900	27.89	99.91	25.7975	27.89	99.27	NaN	27.89	NaN	25.1950	27.89	100.33	24.8325	27.99	102.63	25.4850	27.99	102.42	24.5600	27.99	105.54	25.1100	27.99	101.05	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:33 PM	M1   	1014.0	17.1	23.1200	27.89	99.59	25.7875	27.89	99.37	NaN	27.89	NaN	25.2075	27.89	100.20	24.8400	27.99	102.56	25.4975	27.99	102.30	24.5700	27.99	105.43	25.1100	27.99	101.05	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:34 PM	M1   	1014.0	17.1	23.1125	27.89	99.67	25.7900	27.89	99.34	NaN	27.89	NaN	25.2025	27.89	100.25	24.8375	27.99	102.58	25.4950	27.99	102.32	24.5975	27.99	105.14	25.1200	27.99	100.95	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:35 PM	M1   	1014.0	17.1	23.0875	27.89	99.93	25.8175	27.89	99.08	NaN	27.89	NaN	25.2075	27.89	100.20	24.8350	27.99	102.61	25.5075	27.99	102.20	24.5925	27.99	105.20	25.1425	27.99	100.73	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9900	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:36 PM	M1   	1014.0	17.1	23.0850	27.89	99.96	25.8075	27.89	99.18	NaN	27.89	NaN	25.1925	27.89	100.35	24.8450	27.99	102.51	25.5050	27.99	102.23	24.6350	27.99	104.75	25.1200	27.99	100.96	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9875	27.99	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:37 PM	M1   	1014.0	17.1	23.0975	27.89	99.83	25.7975	27.89	99.27	NaN	27.89	NaN	25.1800	27.89	100.48	24.8275	27.98	102.70	25.5150	27.98	102.14	24.7100	27.98	103.98	25.1200	27.98	100.97	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:38 PM	M1   	1014.0	17.1	23.0850	27.89	99.96	25.7950	27.89	99.30	NaN	27.89	NaN	25.2075	27.89	100.20	24.8250	27.98	102.73	25.4975	27.98	102.31	24.6300	27.98	104.82	25.1200	27.98	100.97	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:39 PM	M1   	1014.0	17.1	23.0775	27.89	100.04	25.8125	27.89	99.13	NaN	27.89	NaN	25.2000	27.89	100.28	24.8425	27.98	102.55	25.4950	27.98	102.34	24.6100	27.98	105.03	25.1150	27.98	101.02	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:40 PM	M1   	1014.0	17.1	23.1025	27.89	99.78	25.8150	27.89	99.10	NaN	27.89	NaN	25.2025	27.89	100.25	24.8450	27.98	102.52	25.5050	27.98	102.24	24.4850	27.98	106.36	25.1075	27.98	101.09	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:41 PM	M1   	1014.0	17.1	23.1100	27.89	99.70	25.8000	27.89	99.25	NaN	27.89	NaN	25.2075	27.89	100.20	24.8275	27.98	102.70	25.4875	27.98	102.41	24.5800	27.98	105.34	25.1300	27.98	100.87	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:42 PM	M1   	1014.0	17.1	23.1000	27.89	99.80	25.7975	27.89	99.27	NaN	27.89	NaN	25.1925	27.89	100.35	24.8275	27.98	102.70	25.4850	27.98	102.44	24.5950	27.98	105.19	25.1275	27.98	100.89	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:43 PM	M1   	1014.0	17.1	23.0750	27.89	100.06	25.7875	27.89	99.37	NaN	27.89	NaN	25.1750	27.89	100.53	24.8425	27.98	102.55	25.4950	27.98	102.34	24.5000	27.98	106.20	25.1250	27.98	100.92	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:44 PM	M1   	1014.0	17.1	23.0900	27.89	99.91	25.7800	27.89	99.44	NaN	27.89	NaN	25.1925	27.89	100.35	24.8200	27.98	102.78	25.4775	27.98	102.52	24.5875	27.98	105.27	25.1400	27.98	100.77	NaN	NaN	NaN	NaN	27.8900	27.89	OFF	27.9775	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:45 PM	M1   	1014.0	17.1	23.0900	27.89	99.90	25.7850	27.89	99.39	NaN	27.89	NaN	25.1950	27.89	100.32	24.8250	27.97	102.74	25.4775	27.97	102.53	24.5275	27.97	105.92	25.1350	27.97	100.83	NaN	NaN	NaN	NaN	27.8925	27.89	OFF	27.9700	27.97	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:46 PM	M1   	1014.0	17.1	23.0850	27.90	99.95	25.7975	27.90	99.26	NaN	27.90	NaN	25.1850	27.90	100.41	24.8350	27.97	102.64	25.5000	27.97	102.30	24.6275	27.97	104.86	25.1200	27.97	100.98	NaN	NaN	NaN	NaN	27.9000	27.90	OFF	27.9700	27.97	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:47 PM	M1   	1014.0	17.1	23.0775	27.90	100.02	25.7900	27.90	99.33	NaN	27.90	NaN	25.1975	27.90	100.29	24.8200	27.97	102.79	25.4950	27.97	102.35	24.6100	27.97	105.04	25.1225	27.97	100.96	NaN	NaN	NaN	NaN	27.9000	27.90	OFF	27.9700	27.97	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:48 PM	M1   	1014.0	17.1	23.1000	27.90	99.79	25.7975	27.90	99.26	NaN	27.90	NaN	25.1925	27.90	100.34	24.8225	27.97	102.76	25.4825	27.97	102.48	24.6550	27.97	104.57	25.1225	27.97	100.95	NaN	NaN	NaN	NaN	27.9000	27.90	OFF	27.9725	27.97	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:49 PM	M1   	1014.0	17.1	23.1025	27.90	99.76	25.8200	27.90	99.04	NaN	27.90	NaN	25.1925	27.90	100.34	24.8275	27.98	102.70	25.4950	27.98	102.34	24.6225	27.98	104.90	25.1100	27.98	101.07	NaN	NaN	NaN	NaN	27.9000	27.90	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:50 PM	M1   	1014.0	17.1	23.1050	27.90	99.74	25.8125	27.90	99.11	NaN	27.90	NaN	25.1775	27.90	100.49	24.8250	27.98	102.73	25.5025	27.98	102.26	24.6075	27.98	105.05	25.1300	27.98	100.87	NaN	NaN	NaN	NaN	27.9000	27.90	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:51 PM	M1   	1014.0	17.1	23.0925	27.90	99.87	25.7950	27.90	99.28	NaN	27.90	NaN	25.1975	27.90	100.29	24.8375	27.98	102.60	25.4850	27.98	102.44	24.4925	27.98	106.28	25.1100	27.98	101.07	NaN	NaN	NaN	NaN	27.9000	27.90	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:58:52 PM	M1   	1014.0	17.1	23.0975	27.90	99.81	25.8100	27.90	99.13	NaN	27.90	NaN	25.1900	27.90	100.36	24.8275	27.98	102.70	25.5000	27.98	102.29	24.6000	27.98	105.13	25.1375	27.98	100.79	NaN	NaN	NaN	NaN	27.9025	27.90	OFF	27.9800	27.98	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
